IdSolicitante;TipoDemandante;Sexo;Escolaridade;Profissao;UF
1071079;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1071083;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;PR
1071085;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;TO
1071088;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1071093;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
1071096;Pessoa Fisica;Feminino;Ensino Medio;Profis. Liberal/Autonomo;RS
1071102;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SE
1071109;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RS
1071112;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
1071115;Pessoa Fisica;Masculino;Ensino Medio;Outra;RJ
1071121;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;RS
1071127;Pessoa Fisica;Masculino;Ensino Medio;Jornalista;TO
1071131;Pessoa Fisica;Feminino;Ensino Fundamental;Empregado - setor privado;MT
1071133;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;BA
1071135;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1071137;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;SP
1071138;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;MG
1071144;Pessoa Fisica;Masculino;Ensino Medio;Estudante;PA
1071147;Pessoa Fisica;Feminino;Ensino Medio;Outra;PA
1071153;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
1071156;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1071157;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;GO
1071159;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;GO
1071161;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1071165;Pessoa Fisica;Feminino;Ensino Superior ;Outra;ES
1071166;Pessoa Fisica;Feminino;Ensino Superior ;Outra;MG
1071169;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;PR
1071170;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1071171;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;PR
1071177;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;PE
1071180;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;MT
1071181;Pessoa Fisica;Masculino;Ensino Superior ;Professor;MA
1071182;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;RS
1071197;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;BA
1071201;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;PE
1071204;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1071208;Pessoa Fisica;Feminino;Pos-graduacao;Professor;SC
1071219;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1071227;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1071231;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RJ
1071233;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1071234;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1071237;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;PB
1071247;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;AL
1071249;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico municipal;RS
1071256;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;PB
1071259;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1071263;Pessoa Fisica;Masculino;Ensino Medio;Outra;CE
1071273;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;RS
1071301;Pessoa Fisica;Masculino;Mestrado/Doutorado;Outra;RJ
1071315;Pessoa Fisica;Masculino;Ensino Superior ;Professor;SE
1071319;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;MG
1071325;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
1071334;Pessoa Fisica;Masculino;Ensino Medio;Outra;RJ
1071338;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1071341;Pessoa Fisica;Masculino;Ensino Medio;Estudante;BA
1071346;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico municipal;MG
1071349;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;BA
1071366;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
1071370;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SC
1071381;Pessoa Fisica;Masculino;Ensino Medio;Outra;PA
1071391;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1071404;Pessoa Fisica;Feminino;Ensino Superior ;Professor;TO
1071416;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;SP
1071431;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;RJ
1071434;Pessoa Fisica;Feminino;Ensino Superior ;Professor;PB
1071435;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1071441;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SP
1071450;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1071455;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;MG
1071462;Pessoa Fisica;Masculino;Ensino Superior ;Outra;BA
1071467;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;SP
1071471;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;PR
1071479;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;RJ
1071491;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1071492;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1071496;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;MA
1071497;Pessoa Fisica;Masculino;Mestrado/Doutorado;Outra;DF
1071504;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
1071518;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;MG
1071519;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1071524;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
1071543;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1071557;Pessoa Fisica;Masculino;Pos-graduacao;Outra;DF
1071562;Pessoa Fisica;Feminino;Ensino Medio;Estudante;PA
1071572;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;MG
1071573;Pessoa Fisica;Feminino;Ensino Superior ;Professor;PA
1071574;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RS
1071577;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;RS
1071583;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;SP
1071587;Pessoa Fisica;Feminino;Ensino Medio;Estudante;PE
1071593;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;MG
1071599;Pessoa Fisica;Feminino;Ensino Medio;Profis. Liberal/Autonomo;SP
1071603;Pessoa Fisica;Feminino;Ensino Medio;Outra;MG
1071609;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;MG
1071611;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;BA
1071612;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1071616;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;RJ
1071620;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1071627;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SE
1071641;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;SP
1071664;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;MG
1071669;Pessoa Fisica;Masculino;Pos-graduacao;Professor;PE
1071674;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;BA
1071679;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
1071688;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1071690;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico federal;DF
1071714;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1071719;Pessoa Fisica;Feminino;Ensino Medio;Estudante;CE
1071720;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
1071722;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
1071725;Pessoa Fisica;Feminino;Ensino Medio;Estudante;CE
1071726;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;CE
1071727;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
1071734;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;SP
1071741;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SE
1071743;Pessoa Fisica;Masculino;Ensino Superior ;Representante de sindicato;PB
1071748;Pessoa Fisica;Feminino;Mestrado/Doutorado;Outra;SC
1071753;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;ES
1071756;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PR
1071758;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;GO
1071760;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1071768;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RS
1071770;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1071771;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;RS
1071773;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico federal;BA
1071776;Pessoa Fisica;Masculino;Pos-graduacao;Outra;ES
1071777;Pessoa Fisica;Feminino;Ensino Medio;Estudante;RS
1071786;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;AL
1071789;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;RJ
1071798;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;SC
1071799;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PI
1071804;Pessoa Fisica;Feminino;Pos-graduacao;Outra;SP
1071807;Pessoa Fisica;Masculino;Pos-graduacao;Outra;SP
1071808;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1071813;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1071814;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;ES
1071820;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;SP
1071821;Pessoa Fisica;Masculino;Mestrado/Doutorado;Outra;PR
1071822;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;BA
1071823;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RJ
1071828;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;SP
1071830;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
1071831;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;PB
1071835;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;SP
1071836;Pessoa Fisica;Feminino;Pos-graduacao;Professor;MG
1071838;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
1071839;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;AM
1071841;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;MT
1071848;Pessoa Fisica;Feminino;Ensino Medio;Outra;MG
1071855;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;MG
1071864;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico estadual;RS
1071866;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;RJ
1071868;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
1071869;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;MT
1071871;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1071881;Pessoa Fisica;Masculino;Pos-graduacao;Professor;SP
1071883;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1071884;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1071895;Pessoa Fisica;Feminino;Sem instrução formal;Outra;PE
1071902;Pessoa Fisica;Feminino;Pos-graduacao;Outra;PE
1071904;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;SP
1071906;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;PR
1071908;Pessoa Fisica;Feminino;Ensino Medio;Outra;SC
1071909;Pessoa Fisica;Feminino;Pos-graduacao;Professor;MG
1071911;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
1071913;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SC
1071924;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;BA
1071933;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;RJ
1071937;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1071955;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1071957;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1071959;Pessoa Fisica;Feminino;Ensino Medio;Empresario/empreendedor;RS
1071961;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;PR
1071967;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1071969;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
1071977;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico municipal;SP
1071978;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;SE
1071979;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
1071981;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RS
1071986;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;DF
1071989;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;SP
1071991;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PR
1071996;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;MG
1071999;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;MG
1072001;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;MG
1072003;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;RS
1072007;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;RJ
1072008;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;MG
1072017;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;PB
1072020;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
1072027;Pessoa Fisica;Feminino;Ensino Medio;Profis. Liberal/Autonomo;SP
1072041;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;RS
1072042;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RJ
1072046;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;MS
1072047;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;MT
1072048;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;RS
1072053;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;MA
1072059;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;MG
1072071;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
1072076;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1072091;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;SC
1072093;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PB
1072100;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;RS
1072105;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;SP
1072107;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SP
1072111;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
1072113;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;RS
1072122;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1072128;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1072138;Pessoa Fisica;Feminino;Ensino Superior ;Professor;SP
1072143;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1072147;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;RS
1072151;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1072156;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;PA
1072162;Pessoa Fisica;Feminino;Ensino Medio;Outra;AM
1072163;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;PR
1072165;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1072173;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1072178;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1072180;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1072181;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;MA
1072182;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;DF
1072184;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
1072189;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;CE
1072191;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
1072193;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1072194;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1072196;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;CE
1072197;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1072199;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;AM
1072201;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;PA
1072203;Pessoa Fisica;Masculino;Ensino Fundamental;Estudante;DF
1072206;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
1072207;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1072214;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
1072220;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PE
1072225;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1072227;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
1072235;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1072237;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RJ
1072238;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SC
1072239;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;PR
1072242;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;SP
1072249;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;CE
1072250;Pessoa Fisica;Feminino;Ensino Medio;Estudante;GO
1072251;Pessoa Fisica;Feminino;Ensino Medio;Empresario/empreendedor;SC
1072252;Pessoa Fisica;Feminino;Pos-graduacao;Professor;MG
1072277;Pessoa Fisica;Feminino;Pos-graduacao;Outra;SP
1072280;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RS
1072288;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1072340;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;MA
1072356;Pessoa Fisica;Masculino;Ensino Superior ;Outra;BA
1072364;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;RS
1072370;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;GO
1072371;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;CE
1072376;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;CE
1072381;Pessoa Fisica;Masculino;Pos-graduacao;Professor;AM
1072384;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;MG
1072387;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PB
1072389;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;PE
1072394;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SC
1072396;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1072400;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;ES
1072403;Pessoa Fisica;Feminino;Ensino Medio;Estudante;MS
1072410;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;DF
1072411;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;MG
1072414;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1072415;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1072421;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1072428;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;MG
1072432;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SC
1072438;Pessoa Fisica;Masculino;Pos-graduacao;Outra;PA
1072447;Pessoa Fisica;Feminino;Ensino Superior ;Professor;CE
1072450;Pessoa Fisica;Feminino;Ensino Medio;Empresario/empreendedor;AL
1072452;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;PE
1072453;Pessoa Fisica;Feminino;Ensino Superior ;Professor;MG
1072454;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1072458;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SC
1072459;Pessoa Fisica;Feminino;Ensino Fundamental;Servidor publico federal;RJ
1072463;Pessoa Fisica;Feminino;Ensino Medio;Professor;SC
1072466;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1072474;Pessoa Fisica;Masculino;Sem instrução formal;Outra;SP
1072476;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PB
1072481;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
1072484;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SP
1072487;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;SP
1072491;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RR
1072500;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;PB
1072501;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1072503;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;GO
1072508;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1072517;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;DF
1072522;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1072528;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1072529;Pessoa Fisica;Masculino;Ensino Medio;Outra;DF
1072530;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;CE
1072537;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;GO
1072540;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1072541;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;SP
1072548;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;SP
1072549;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RS
1072551;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1072554;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1072559;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;SP
1072571;Pessoa Fisica;Feminino;Pos-graduacao;Outra;SP
1072572;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1072582;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;SP
