IdSolicitante,TipoDemandante,Sexo,Escolaridade,Profissao,UF
85637,Pessoa Física,Masculino,Mestrado/Doutorado,Empresário/empreendedor,MG
86043,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,DF
86458,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público municipal,DF
86531,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,PE
86634,Pessoa Física,Masculino,Ensino Médio,Servidor público municipal,SP
86771,Pessoa Física,Masculino,Pós-graduação,Professor,SP
87293,Pessoa Física,Masculino,Pós-graduação,Pesquisador,DF
87413,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,SP
87564,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,RJ
88132,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
88480,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,PR
88633,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,RN
89332,Pessoa Física,Masculino,Ensino Médio,Outra,SP
90018,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RJ
90237,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
90470,Pessoa Física,Masculino,Ensino Superior ,Jornalista,DF
90574,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,RJ
90757,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,AL
91064,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
91498,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,DF
92490,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,CE
92553,Pessoa Física,Feminino,Ensino Superior ,Empresário/empreendedor,SP
92583,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,MG
92751,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
92856,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RJ
92955,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
93025,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
93533,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
93849,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,RJ
94186,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
94560,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,TO
94740,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,PR
95119,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,PR
95404,Pessoa Física,Masculino,Pós-graduação,Pesquisador,PA
96188,Pessoa Física,Masculino,Ensino Superior ,Estudante,SC
96407,Pessoa Física,Feminino,Ensino Superior ,Estudante,RJ
96933,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,RJ
96963,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
97513,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MG
98504,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
98577,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RS
98902,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,PB
99259,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,DF
99582,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SC
99908,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
100068,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RS
100732,Pessoa Física,Masculino,Ensino Médio,Estudante,MG
101252,Pessoa Física,Feminino,Pós-graduação,Estudante,SP
101484,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MS
101739,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RN
102174,Pessoa Física,Masculino,Ensino Superior ,Estudante,DF
102180,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,RJ
102580,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,PA
102664,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,DF
103125,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,BA
103131,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RJ
103199,Pessoa Física,Masculino,Pós-graduação,Jornalista,SP
103550,Pessoa Física,Feminino,Mestrado/Doutorado,Profis. Liberal/autônomo,MG
104674,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
105557,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público estadual,DF
106260,Pessoa Física,Masculino,Ensino Superior ,Estudante,PB
106700,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
106926,Pessoa Física,Feminino,Ensino Superior ,Professor,RJ
107684,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
107781,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,DF
108257,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MG
108735,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,RJ
109178,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,SP
109316,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,MG
109532,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,AL
110696,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,CE
110782,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,SP
110850,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,CE
111130,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,SP
111277,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,PR
111322,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,GO
111371,Pessoa Física,Masculino,Pós-graduação,Pesquisador,RJ
111386,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
111639,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,DF
112019,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,PI
112381,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
112418,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
112600,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
112730,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
112797,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
113504,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,SC
113798,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
113926,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,MG
114147,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MS
114325,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
115428,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RJ
115509,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RJ
116044,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,DF
117027,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
117864,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
117878,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,MG
118343,Pessoa Física,Masculino,Mestrado/Doutorado,Jornalista,BA
118646,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,RS
118654,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
119203,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,SP
119496,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,TO
119552,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
119644,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,DF
119714,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
120563,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,DF
121890,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,SP
122077,Pessoa Física,Feminino,Ensino Superior ,Outra,PE
122118,Pessoa Física,Masculino,Ensino Médio,Outra,RS
122587,Pessoa Física,Masculino,Ensino Superior ,Jornalista,RJ
123277,Pessoa Física,Masculino,Ensino Superior ,Professor,BA
123790,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
124120,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,PA
125363,Pessoa Física,Masculino,Ensino Superior ,Outra,PR
126414,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,PB
126829,Pessoa Física,Feminino,Pós-graduação,Outra,DF
126993,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,RJ
127056,Pessoa Física,Masculino,Pós-graduação,Jornalista,DF
127421,Pessoa Física,Masculino,Ensino Superior ,Outra,SC
127563,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,PA
128015,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,RJ
128579,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,PR
128649,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,GO
128893,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
129413,Pessoa Física,Masculino,Mestrado/Doutorado,Jornalista,SP
129465,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
130180,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
130327,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,RS
130346,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,PR
130575,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
130681,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,PA
130729,Pessoa Física,Masculino,Pós-graduação,Outra,DF
130913,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,RJ
130926,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,SP
131084,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,MG
131284,Pessoa Física,Feminino,Ensino Superior ,Jornalista,BA
131530,Pessoa Física,Feminino,Ensino Superior ,Estudante,DF
131858,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,GO
132055,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,DF
132442,Pessoa Física,Masculino,Mestrado/Doutorado,Jornalista,MG
132788,Pessoa Física,Masculino,Ensino Superior ,Outra,RJ
132844,Pessoa Física,Masculino,Ensino Superior ,Outra,AM
132845,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,DF
133177,Pessoa Física,Feminino,Ensino Superior ,Jornalista,DF
133425,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
133460,Pessoa Física,Masculino,Pós-graduação,Estudante,MG
134123,Pessoa Física,Feminino,Ensino Médio,Estudante,AL
135045,Pessoa Física,Masculino,Ensino Superior ,Jornalista,RJ
135248,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RN
135358,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,PB
135551,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,SC
135859,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
136077,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,SP
136861,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
137911,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,RN
138082,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,SP
138287,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,BA
138679,Pessoa Física,Masculino,Pós-graduação,Estudante,RJ
138824,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,RS
139672,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,MG
140017,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
140136,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
140169,Pessoa Física,Masculino,Ensino Médio,Servidor público municipal,RJ
140275,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,MG
140804,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RN
141737,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
142107,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,MA
142197,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,AL
142409,Pessoa Física,Masculino,Ensino Médio,Servidor público municipal,BA
142494,Pessoa Física,Masculino,Pós-graduação,Outra,SP
142828,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MG
143436,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
143515,Pessoa Física,Feminino,Pós-graduação,Membro de ONG internacional,MG
144229,Pessoa Física,Masculino,Mestrado/Doutorado,Empregado - setor privado,MG
144485,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,SP
145113,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,DF
145153,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,DF
145715,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,DF
145841,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,AL
145923,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SE
146501,Pessoa Física,Feminino,Pós-graduação,Jornalista,SP
147093,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,PB
147197,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
147437,Pessoa Física,Masculino,Pós-graduação,Outra,CE
147470,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,SP
147751,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,SP
147816,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,SP
147955,Pessoa Física,Masculino,Ensino Superior ,Jornalista,MG
148221,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,MG
149202,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
149494,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,RJ
149744,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,RJ
150403,Pessoa Física,Masculino,Pós-graduação,Outra,BA
150587,Pessoa Física,Masculino,Ensino Superior ,Outra,PE
151285,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,RO
151780,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
151783,Pessoa Física,Feminino,Ensino Superior ,Membro de ONG nacional,SP
153923,Pessoa Física,Masculino,Mestrado/Doutorado,Jornalista,ES
154047,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,AM
154695,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,RS
154907,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
155218,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
155681,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,PR
155957,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,DF
156184,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
156188,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MG
156320,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,RS
156904,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,SC
157285,Pessoa Física,Masculino,Ensino Superior ,Outra,RJ
157378,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,PB
157439,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,ES
157570,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
157592,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
159985,Pessoa Física,Feminino,Mestrado/Doutorado,Empregado - setor privado,RJ
160345,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,SC
160462,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
161347,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público municipal,ES
161384,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
162236,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
162253,Pessoa Física,Masculino,Pós-graduação,Professor,AL
163626,Pessoa Física,Masculino,Pós-graduação,Outra,ES
164288,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,PE
164346,Pessoa Física,Feminino,Ensino Superior ,Jornalista,RJ
164528,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
165215,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,BA
165390,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,MG
165443,Pessoa Física,Masculino,Ensino Superior ,Jornalista,DF
166984,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,PR
167069,Pessoa Física,Feminino,Ensino Superior ,Pesquisador,MS
167960,Pessoa Física,Feminino,Ensino Superior ,Jornalista,DF
168076,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,MG
168862,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,RO
170784,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
173013,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,PA
173098,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,PI
173361,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,RJ
173651,Pessoa Física,Masculino,Ensino Médio,Outra,SC
174173,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,SC
175475,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,RS
176787,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,RJ
176843,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,MG
178857,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,DF
179090,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
180023,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,ES
180568,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,CE
180732,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,PE
181132,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,RJ
181216,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
181260,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
181671,Pessoa Física,Masculino,Ensino Fundamental,Servidor público municipal,PA
182642,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RJ
